Registrikood;Nimi;Liik;Registreeritud käibemaksukohustuslaste registrisse;EMTAK tegevusvaldkond, mis on EMTAKi struktuuris tähistatud tähtkoodiga;Maakond;Riiklikud Maksud;Tööjõumaksud Ja Maksed;Kaive;Tootajaid
10006280;SILMANI ELEKTER, AS;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );411227,65;86626,07;3070177,12;38
10006328;MATTEN, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Jõgeva ( Põltsamaa vald );1445,74;1330,9;76843,52;2
10006363;ELENAAR, OÜ;Äriühing;jah;EHITUS;Tartu ( Tartu linn );10917,5;7931,52;44501,46;2
10006392;EMAJÕE HALDUSE OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Tartu ( Tartu linn );7003,49;6382,6;51608,68;5
10006469;OSAÜHING RAUNOPOL;Äriühing;jah;EHITUS;Harju ( Tallinn );0;0;0;
10006498;OSAÜHING KALLASTE KALUR;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Tartu ( Peipsiääre vald );53358,5;26174,28;219850,39;22
10006506;ERIMELL, AS;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Kambja vald );241016,19;88761,46;2258858,42;31
10006512;AMARI METALS OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );114848,78;57837,33;2470154,48;10
10006570;KRISTOKE, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Kose vald );150,63;0;4473,72;
10006587;KASKOLA, OÜ;Äriühing;jah;EHITUS;Harju ( Saku vald );;;0;
10006601;TAIROLA, OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Tartu ( Kastre vald );56,35;0;0;
10006630;ARVO VINK;FIE;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Tartu linn );11112,63;1903,74;64824,44;1
10006713;KALAPORT OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );2169,34;0;17219,99;
10006729;CORSON, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Saue vald );15435,13;10353,02;32041;4
10006794;NAFTAAL, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );34313,69;12876,95;169718,14;8
10006825;METS JA PÕLD, OÜ;Äriühing;jah;ELEKTRIENERGIA, GAASI, AURU JA KONDITSIONEERITUD ÕHUGA VARUSTAMINE;Pärnu ( Saarde vald );889,95;0;4909,89;
10006854;ILMANDU TALU;FIE;ei;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Lääne-Viru ( Väike-Maarja vald );;;;1
10006908;NOVAN KONSULT, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Lääne-Viru ( Haljala vald );79,27;0;600;
10006920;RVE, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Ida-Viru ( Jõhvi vald );4605,12;2361,58;13110,51;4
10006966;AS CGI EESTI;Äriühing;jah;INFO JA SIDE;Harju ( Tallinn );1501497,65;1133769,38;4172385,99;169
10006995;PAJULA, OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Jõgeva ( Mustvee vald );8813,65;4286,62;67535,38;8
10007061;MARIT, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Lääne-Viru ( Rakvere linn );100,56;0;1166;
10007078;TIITSER, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );1162,3;1049,1;9250;1
10007115;DANMED, OÜ;Äriühing;ei;TERVISHOID JA SOTSIAALHOOLEKANNE;Harju ( Tallinn );1871,55;1994,51;;2
10007180;GG-GROUP, OÜ;Äriühing;jah;ELEKTRIENERGIA, GAASI, AURU JA KONDITSIONEERITUD ÕHUGA VARUSTAMINE;Pärnu ( Pärnu linn );3169,03;2979,21;442,04;1
10007210;SPRATFIL, AS;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );;;0;1
10007262;KIRTEKO, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Pärnu ( Pärnu linn );32,56;0;148;
10007291;OPELAAS, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );15273,55;9018,65;55685,22;4
10007339;ANNEMÄE, OÜ;Äriühing;ei;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Lääne-Viru ( Rakvere vald );;;;1
10007411;INDREK EENSALU POOD;FIE;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Jõgeva ( Põltsamaa vald );602,77;0;0;
10007440;ALEKON PROPERTY AS;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Maardu linn );86892,64;30589,44;1181174,43;11
10007517;AKTSIASELTS MAGNUM VETERINAARIA;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Saue vald );853990,04;197014,12;11222845,87;34
10007606;KEHRA LINNAAPTEEGI OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Anija vald );9762,82;7723,74;199957,19;4
10007635;TRABUR, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );3638,26;2879,97;14582,71;4
10007687;HEIS, OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Lääne-Viru ( Rakvere linn );10049,33;6199,11;85212,4;2
10007747;RAMISE, OÜ;Äriühing;jah;EHITUS;Pärnu ( Pärnu linn );626,86;430,53;0;1
10007776;ELECTROLUX EESTI AS;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );166758,4;48095,22;3757927,61;10
10007813;RAUAMEISTER, AS;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Võru ( Võru vald );483280,59;369504,4;3455579,02;104
10007865;STATEKSI, OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Harju ( Tallinn );7366,47;5239,96;54704,04;5
10007925;CISTA, AS;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Põlva ( Kanepi vald );148036,44;82222,07;653239,31;41
10007960;TARFURGO, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Tartu ( Kambja vald );133066,8;136167,26;3110537,87;39
10007977;ISLAMEL, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Peipsiääre vald );6027,96;2230,79;47963,84;3
10008014;RAISIO EESTI AS;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );6954,05;7045,3;30000;1
10008043;FORMEON, OÜ;Äriühing;ei;EHITUS;Harju ( Tallinn );0;6,48;;
10008103;PLANIMEKS, OÜ;Äriühing;jah;EHITUS;Rapla ( Kohila vald );5028,96;2933,13;17462,14;2
10008132;ELTRUM, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Saue vald );37235,13;29366,79;216269,27;18
10008250;PEEDU AUDIT, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Hiiu ( Hiiumaa vald );6833,55;3049,49;19513,28;1
10008267;OSAÜHING ILMATSALU KALA;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Tartu linn );0;962,35;15334,34;2
10008403;HENER, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Pärnu ( Pärnu linn );4355,68;585,09;17866,6;1
10008474;AQUATOR, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );;;0;
10008480;TUULEVESKI, OÜ;Äriühing;jah;MAJUTUS JA TOITLUSTUS;Harju ( Rae vald );61042,78;28200,63;375145,37;55
10008497;VALLUT, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );140,12;0;2015,17;
10008557;TAVETON, OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Rapla ( Rapla vald );3403,65;3123,33;10330,82;2
10008563;SAIBO PERSONALIKOOLITUSE OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );573,08;243,78;1045;
10008578;HELCON, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Pärnu ( Pärnu linn );1528,72;1018,92;5314,11;1
10008675;MOK, OÜ;Äriühing;ei;TÖÖTLEV TÖÖSTUS;Pärnu ( Häädemeeste vald );1965,89;1988,41;;5
10008698;TIMORETA, OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );6349,45;2868,42;30368,61;2
10008706;SAAREMAA PIIMAÜHISTU;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Saare ( Saaremaa vald );43861,32;24518,2;4427192,6;5
10008735;AHRI, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Hiiu ( Hiiumaa vald );182,79;54,42;681,29;1
10008847;INMET, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Lääne-Viru ( Kadrina vald );276,89;215,2;738;1
10008926;KABIN JA POJAD, OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Pärnu ( Tori vald );8169,52;1590,48;30296,38;1
10009108;FESTO OY AB EESTI FILIAAL;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );303222,11;50261,25;1758848,37;6
10009120;INTERCHEMIE WERKEN DE ADELAAR EESTI AS;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Viimsi vald );11052,58;566639,74;9992635;174
10009143;KINDRELL, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );3545,38;2982,55;8352,4;6
10009159;BALBIINO, AS;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );1411321,7;456721,08;12645390,73;116
10009189;KARLEV OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );10675,99;1932,66;69671,12;2
10009195;AVIISO, OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Lääne-Viru ( Väike-Maarja vald );3823,14;2821,56;6350;1
10009203;PIGMENT, OÜ;Äriühing;ei;MUUD TEENINDAVAD TEGEVUSED;Põlva ( Põlva vald );1151,76;1298,06;;1
10009213;ERSTE TRANSPORT OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Tartu ( Tartu linn );61620,82;6305,61;1235851,4;2
10009232;GOLDROM, OÜ;Äriühing;ei;HARIDUS;Harju ( Tallinn );682,67;480,85;;
10009338;NIKOLLO, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );0;0;1229,52;
10009388;GALINA PETROVA MIREL;FIE;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Ida-Viru ( Narva linn );3571,25;1925,16;31083,05;2
10009433;BUKEELIA, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Põlva ( Räpina vald );2850,68;1129,36;22461,89;3
10009491;NIPERNAADI, OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );400,5;120,43;;
10009507;PUHASTUSTEENISTUS OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );36243,06;20233,63;88138,2;24
10009551;EBAVERE ST OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Lääne-Viru ( Väike-Maarja vald );11167,11;8807,94;36421,07;8
10009568;IIVAKIVI, AS;Äriühing;jah;"VEEVARUSTUS; KANALISATSIOON, JÄÄTME- JA SAASTEKÄITLUS";Viljandi ( Mulgi vald );29701,75;18007,58;109662,35;
10009634;LUKUPOOD, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Tartu linn );98957,27;55371,1;815343,18;23
10009723;LATIKAS, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Põlva ( Räpina vald );47567,62;17806,43;273028,75;19
10009775;NARVA KINNISVARABÜROO, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Ida-Viru ( Narva linn );3208,42;2420,52;8337,8;2
10009806;NOK EMPIIR, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Tartu ( Tartu linn );29336,66;3941,62;219247,75;2
10009835;ÕNNE PIIMAKARJATALU OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Jõgeva ( Põltsamaa vald );0;12914,49;246903,35;7
10009947;MESSIEHITUS OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );175392,36;87392,78;3030520,14;17
10010086;PROVITEK BALTI OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Rae vald );34147,24;2822,61;302556,06;1
10010169;CAVERION EESTI AS;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );345991,72;222395,74;1024418,85;47
10010181;TELVAK ÄRI, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Pärnu ( Pärnu linn );32638,92;21061,71;147274,12;7
10010206;LAANEKRAAV, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Viljandi ( Mulgi vald );28846,58;15940,48;77098,79;5
10010264;"OSAÜHING ""BONAHAT""";Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );8555,79;2897,01;29117,6;6
10010287;VALTSKATUS, OÜ;Äriühing;jah;EHITUS;Harju ( Viimsi vald );717,75;764,82;48,84;
10010293;AURULAEV ADMIRAL, OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Harju ( Tallinn );181,53;0;1500;
10010353;REMAR, OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Rapla ( Rapla vald );428,13;159,25;2569,75;1
10010360;NABO NAHKTOOTED OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Rapla ( Rapla vald );19861,99;11971,09;137143,08;7
10010442;ANDRUSE-JÜRNA TALU;FIE;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Hiiu ( Hiiumaa vald );292,25;316,84;8254,99;2
10010531;MERKOLEK, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Maardu linn );156627,79;26829,19;434680,39;5
10010554;ARIOL TRADING, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Tartu linn );10117,83;6873,99;113323,21;7
10010560;REVELIKO, OÜ;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Tartu ( Tartu linn );840,73;122,64;6863,26;1
10010620;A.G.O., OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Tartu ( Nõo vald );67,56;0;2772,4;
10010749;NORRISON, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );19645,53;10704,27;218772,77;4
10010815;NATALJA MASLOVA, OÜ;Äriühing;ei;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Keila linn );15,52;0;;
10010838;ARHITEKTIBÜROO MAI ŠEIN, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );58,49;0;0;
10010867;FASOLA, OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Saare ( Saaremaa vald );752,45;768,62;;1
10010927;PEETER AUNA KULLASSEPAÄRI OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Viljandi ( Viljandi linn );21625,36;10191,31;68798,37;9
10011045;MELKER, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Viimsi vald );47463,68;8634,09;276438,46;2
10011051;AKTSIASELTS STANDARD;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Kose vald );187214,41;166064,85;2248295,82;40
10011111;REMEDIUM KALAMAJA APTEEK, AS;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );21816,4;16285,08;422205,36;8
10011140;VORMSI TALU OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Lääne ( Vormsi vald );3163,57;987,15;16590,77;1
10011163;OSAÜHING ARTI TRANSGRUPP;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Maardu linn );66776,3;20954,54;238996,55;18
10011170;ANTS KIRSI;FIE;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Hiiu ( Hiiumaa vald );;;0;
10011217;OÜ VETPING;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Rapla ( Rapla vald );10237,22;6737,76;69265,22;2
10011223;TALLINNA OPTIKA, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );41259,67;30962,54;315533,92;17
10011252;MADARA, TÜH;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );1286,59;0;0;
10011281;AKTSIASELTS LINCONA KONSULT;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );1250566,09;275733,41;8375254,26;59
10011298;UNIVERSAAL, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );16487,9;5231,6;112433,67;3
10011364;SKIVAL, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );76,59;0;586,06;
10011424;FOREITAL, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );26500,29;13428,76;113085,45;11
10011463;R-VALGUSTUSE OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Kuusalu vald );105,53;0;0;1
10011482;REHVIKODA, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );686,88;686,88;390,16;1
10011542;FAROVENT, OÜ;Äriühing;jah;EHITUS;Harju ( Tallinn );76,46;0;2233;
10011594;VEKKER, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );4747,2;3139,56;356362,6;2
10011660;KUUSKEMAA JA KUUSKEMAA, OÜ;Äriühing;ei;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );23,71;23,71;;
10011720;AVP INTEGRAL, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );30775,47;30792,73;476891,69;16
10011772;ALAR MUTLI;FIE;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Rapla ( Rapla vald );;;0;
10011811;PRIME TECHNOLOGIES OÜ;Äriühing;jah;KUNST, MEELELAHUTUS JA VABA AEG;Harju ( Tallinn );3432;3720,86;0;1
10011944;VLADPARAL, OÜ;Äriühing;jah;HARIDUS;Harju ( Tallinn );0;0;0;
10011950;STYLE WEAR OSAÜHING;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Harju ( Tallinn );17236,12;10451,9;43825,6;10
10011986;LILIAN, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Pärnu ( Tori vald );44;0;200;
10012010;SIMAK OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );;;0;
10012079;JU, OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );942,4;0;4615,03;
10012240;MANATEX, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Rapla ( Rapla vald );1781,76;0;13210,77;
10012273;GREENCARRIER LINER AGENCY ESTONIA OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );934854,12;78851,07;4982025,29;9
10012381;ALLAN KANN;FIE;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Harju ( Saue vald );991,1;1001,94;3088,8;1
10012406;ASMIRAD, OÜ;Äriühing;ei;KINNISVARAALANE TEGEVUS;Harju ( Tallinn );808,45;826,25;0;1
10012435;NAVIGAATOR, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Harju ( Tallinn );14393,75;14327,82;166798,76;5
10012487;OSAÜHING PELGURANNA PANDIMAJA;Äriühing;ei;FINANTS- JA KINDLUSTUSTEGEVUS;Harju ( Tallinn );3057,64;1601,01;;3
10012567;KLAISENT, OÜ;Äriühing;jah;EHITUS;Tartu ( Tartu linn );5159,32;3697,58;88642,86;3
10012599;AIDELINK, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Tallinn );2441,35;853,05;6891,64;1
10012665;ASSETS RMP, OÜ;Äriühing;ei;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Tartu ( Kastre vald );15,75;0;;
10012671;AUDIITORBÜROO FIBROIIN OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Tartu ( Tartu linn );20939,57;5390,21;71490;
10012702;TELETEST, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Põlva ( Räpina vald );1353,57;1083,06;6180,59;1
10012731;LONE V.V., OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Tartu linn );9165,39;9276,9;66100,18;5
10012783;ORMASTE, OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Tartu ( Kambja vald );61918,85;17915,07;272190,28;8
10012808;KIRJAKAUP, OÜ;Äriühing;jah;HALDUS- JA ABITEGEVUSED;Tartu ( Tartu linn );1259,28;0;9879,91;
10012814;PILSU TALU;FIE;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Tartu ( Elva vald );15846,4;10611,49;35541,18;3
10012895;PEIPSI RAND, KALANDUSÜHISTU;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Jõgeva ( Mustvee vald );651,85;641,72;1998,9;1
10012915;NIINA MNOGOLESSOVA KIOSK;FIE;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Tartu linn );7385,76;4923,52;77189,15;12
10012961;SMAIDAR, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Tartu ( Tartu vald );2503,52;1299,87;18879,41;
10012984;IKODOR, AS;Äriühing;jah;TÖÖTLEV TÖÖSTUS;Tartu ( Tartu vald );232027,64;55382,51;1752819,44;21
10012990;AUTOKOOLITUS OÜ;Äriühing;jah;HARIDUS;Tartu ( Tartu linn );13515,07;8010,74;46187,61;6
10013073;A.K., OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Pärnu ( Tori vald );80328,69;11445,01;523659,45;6
10013104;P.M. TRANS, OÜ;Äriühing;jah;EHITUS;Rapla ( Märjamaa vald );17670,6;8653,99;138364,8;8
10013274;KAMMI JA KREITSMANNI RAAMATUPIDAMISBÜROO, OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Saare ( Saaremaa vald );4827,87;2115;18460,98;2
10013423;PERLUX, OÜ;Äriühing;jah;EHITUS;Pärnu ( Pärnu linn );19795,3;14563,25;41818,96;7
10013512;R-SEGAKAUBA OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Lääne-Viru ( Tapa vald );7335,32;3857,31;54327,05;4
10013570;ELPASTE, OÜ;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Ida-Viru ( Narva linn );11846,72;5633,8;115586,18;6
10013593;AAVO LEVOL;FIE;jah;EHITUS;Ida-Viru ( Kohtla-Järve linn );14,19;0;0;
10013618;SOLVERING OÜ;Äriühing;jah;KUTSE-, TEADUS- JA TEHNIKAALANE TEGEVUS;Harju ( Rae vald );905,12;0;6630;
10013630;VIRU ELEKTRIKAUBANDUS, AS;Äriühing;jah;"HULGI- JA JAEKAUBANDUS; MOOTORSÕIDUKITE JA MOOTORRATASTE REMONT";Lääne-Viru ( Vinni vald );509151,17;181182,22;3385828,47;33
10013660;OSAÜHING INFORING MEDIA;Äriühing;jah;INFO JA SIDE;Ida-Viru ( Jõhvi vald );11585,16;11452,94;245241,39;11
10013707;GRAVEL EAE, OÜ;Äriühing;jah;VEONDUS JA LAONDUS;Harju ( Tallinn );2948,66;1040,58;68843,67;
10013788;NAKRO OÜ;Äriühing;jah;KINNISVARAALANE TEGEVUS;Ida-Viru ( Narva linn );83424,99;43617,19;437237,95;39
10013860;TORNATOR EESTI OÜ;Äriühing;jah;PÕLLUMAJANDUS, METSAMAJANDUS JA KALAPÜÜK;Harju ( Tallinn );588846,64;91155,24;3332325,41;14
